page,url,template,kind,file,width,height,subject,prompt,alt,caption,placement,source
/shelf-life/meat/how-long-does-steak-last/,/shelf-life/meat/how-long-does-steak-last/,shelfLife,pin,pin.jpg,1000,1500,"a raw marbled steak","Vertical editorial food photograph, a raw marbled steak portioned and wrapped in airtight freezer packaging on a clean white kitchen counter, minimalist composition with clean negative space in the upper third for a title overlay, ultra realistic editorial food photography, bright natural window light, white modern kitchen, premium magazine quality, 85mm lens, shallow depth of field, highly detailed texture, no people, no text, no logos, no watermarks, no AI artifacts, no cartoon, no illustration","A raw marbled steak wrapped airtight and ready for the freezer","","Dedicated Pinterest asset (1000×1500) — not rendered on page",/images/source/shelf-life/meat/how-long-does-steak-last/pin.jpg
/shelf-life/meat/how-long-does-steak-last/,/shelf-life/meat/how-long-does-steak-last/,shelfLife,og,og.jpg,1200,630,"a raw marbled steak","Wide horizontal editorial food photograph, a raw marbled steak portioned and wrapped in airtight freezer packaging on a clean white kitchen counter, balanced composition centered on the food, ultra realistic editorial food photography, bright natural window light, white modern kitchen, premium magazine quality, 85mm lens, shallow depth of field, highly detailed texture, no people, no text, no logos, no watermarks, no AI artifacts, no cartoon, no illustration","A raw marbled steak wrapped airtight and ready for the freezer","","Social share asset (1200×630) — not rendered on page",/images/source/shelf-life/meat/how-long-does-steak-last/og.jpg
/shelf-life/meat/,/shelf-life/meat/,category,hero,hero.jpg,1600,900,"meat portions","Featured hero image, meat portions a tidy arrangement of meat portions in a clean modern refrigerator, ultra realistic editorial food photography, bright natural window light, white modern kitchen, premium magazine quality, 85mm lens, shallow depth of field, highly detailed texture, no people, no text, no logos, no watermarks, no AI artifacts, no cartoon, no illustration","Meat portions arranged in a bright, organized pantry","","Hero — immediately below the H1",/images/source/shelf-life/meat/hero.jpg
/shelf-life/meat/,/shelf-life/meat/,category,pin,pin.jpg,1000,1500,"meat portions","Vertical editorial food photograph, meat portions a tidy arrangement of meat portions in a clean modern refrigerator, minimalist composition with clean negative space in the upper third for a title overlay, ultra realistic editorial food photography, bright natural window light, white modern kitchen, premium magazine quality, 85mm lens, shallow depth of field, highly detailed texture, no people, no text, no logos, no watermarks, no AI artifacts, no cartoon, no illustration","Meat portions arranged in a bright, organized pantry","","Dedicated Pinterest asset (1000×1500) — not rendered on page",/images/source/shelf-life/meat/pin.jpg
/shelf-life/meat/,/shelf-life/meat/,category,og,og.jpg,1200,630,"meat portions","Wide horizontal editorial food photograph, meat portions a tidy arrangement of meat portions in a clean modern refrigerator, balanced composition centered on the food, ultra realistic editorial food photography, bright natural window light, white modern kitchen, premium magazine quality, 85mm lens, shallow depth of field, highly detailed texture, no people, no text, no logos, no watermarks, no AI artifacts, no cartoon, no illustration","Meat portions arranged in a bright, organized pantry","","Social share asset (1200×630) — not rendered on page",/images/source/shelf-life/meat/og.jpg
/shelf-life/pantry/how-long-does-bread-last/,/shelf-life/pantry/how-long-does-bread-last/,shelfLife,hero,hero.jpg,1600,900,"a fresh loaf of bread","Featured hero image, a fresh loaf of bread in a clear airtight glass container on a natural wood pantry shelf, surrounded by organized jars and canisters, ultra realistic editorial food photography, bright natural window light, white modern kitchen, premium magazine quality, 85mm lens, shallow depth of field, highly detailed texture, no people, no text, no logos, no watermarks, no AI artifacts, no cartoon, no illustration","A fresh loaf of bread stored in an airtight glass container on a pantry shelf","Airtight storage keeps a fresh loaf of bread fresh for its full shelf life.","Hero — immediately below the H1",/images/source/shelf-life/pantry/how-long-does-bread-last/hero.jpg
/shelf-life/pantry/how-long-does-bread-last/,/shelf-life/pantry/how-long-does-bread-last/,shelfLife,support,support.jpg,1200,675,"a fresh loaf of bread","Detail shot, a fresh loaf of bread in a clear airtight glass container on a natural wood pantry shelf, surrounded by organized jars and canisters, tight crop on the storage detail, ultra realistic editorial food photography, bright natural window light, white modern kitchen, premium magazine quality, 85mm lens, shallow depth of field, highly detailed texture, no people, no text, no logos, no watermarks, no AI artifacts, no cartoon, no illustration","A fresh loaf of bread stored in an airtight glass container on a pantry shelf — supporting storage detail","Detail: a fresh loaf of bread in airtight storage.","Supporting — after the storage table (shelf-life) or how-to steps (guides)",/images/source/shelf-life/pantry/how-long-does-bread-last/support.jpg
/shelf-life/pantry/how-long-does-bread-last/,/shelf-life/pantry/how-long-does-bread-last/,shelfLife,pin,pin.jpg,1000,1500,"a fresh loaf of bread","Vertical editorial food photograph, a fresh loaf of bread in a clear airtight glass container on a natural wood pantry shelf, surrounded by organized jars and canisters, minimalist composition with clean negative space in the upper third for a title overlay, ultra realistic editorial food photography, bright natural window light, white modern kitchen, premium magazine quality, 85mm lens, shallow depth of field, highly detailed texture, no people, no text, no logos, no watermarks, no AI artifacts, no cartoon, no illustration","A fresh loaf of bread stored in an airtight glass container on a pantry shelf","","Dedicated Pinterest asset (1000×1500) — not rendered on page",/images/source/shelf-life/pantry/how-long-does-bread-last/pin.jpg
/shelf-life/pantry/how-long-does-bread-last/,/shelf-life/pantry/how-long-does-bread-last/,shelfLife,og,og.jpg,1200,630,"a fresh loaf of bread","Wide horizontal editorial food photograph, a fresh loaf of bread in a clear airtight glass container on a natural wood pantry shelf, surrounded by organized jars and canisters, balanced composition centered on the food, ultra realistic editorial food photography, bright natural window light, white modern kitchen, premium magazine quality, 85mm lens, shallow depth of field, highly detailed texture, no people, no text, no logos, no watermarks, no AI artifacts, no cartoon, no illustration","A fresh loaf of bread stored in an airtight glass container on a pantry shelf","","Social share asset (1200×630) — not rendered on page",/images/source/shelf-life/pantry/how-long-does-bread-last/og.jpg
/shelf-life/pantry/how-long-does-canned-food-last/,/shelf-life/pantry/how-long-does-canned-food-last/,shelfLife,hero,hero.jpg,1600,900,"food storage cans","Featured hero image, food storage cans in a clear airtight glass container on a natural wood pantry shelf, surrounded by organized jars and canisters, ultra realistic editorial food photography, bright natural window light, white modern kitchen, premium magazine quality, 85mm lens, shallow depth of field, highly detailed texture, no people, no text, no logos, no watermarks, no AI artifacts, no cartoon, no illustration","Food storage cans stored in an airtight glass container on a pantry shelf","Airtight storage keeps food storage cans fresh for its full shelf life.","Hero — immediately below the H1",/images/source/shelf-life/pantry/how-long-does-canned-food-last/hero.jpg
/shelf-life/pantry/how-long-does-canned-food-last/,/shelf-life/pantry/how-long-does-canned-food-last/,shelfLife,support,support.jpg,1200,675,"food storage cans","Detail shot, food storage cans in a clear airtight glass container on a natural wood pantry shelf, surrounded by organized jars and canisters, tight crop on the storage detail, ultra realistic editorial food photography, bright natural window light, white modern kitchen, premium magazine quality, 85mm lens, shallow depth of field, highly detailed texture, no people, no text, no logos, no watermarks, no AI artifacts, no cartoon, no illustration","Food storage cans stored in an airtight glass container on a pantry shelf — supporting storage detail","Detail: food storage cans in airtight storage.","Supporting — after the storage table (shelf-life) or how-to steps (guides)",/images/source/shelf-life/pantry/how-long-does-canned-food-last/support.jpg
/shelf-life/pantry/how-long-does-canned-food-last/,/shelf-life/pantry/how-long-does-canned-food-last/,shelfLife,pin,pin.jpg,1000,1500,"food storage cans","Vertical editorial food photograph, food storage cans in a clear airtight glass container on a natural wood pantry shelf, surrounded by organized jars and canisters, minimalist composition with clean negative space in the upper third for a title overlay, ultra realistic editorial food photography, bright natural window light, white modern kitchen, premium magazine quality, 85mm lens, shallow depth of field, highly detailed texture, no people, no text, no logos, no watermarks, no AI artifacts, no cartoon, no illustration","Food storage cans stored in an airtight glass container on a pantry shelf","","Dedicated Pinterest asset (1000×1500) — not rendered on page",/images/source/shelf-life/pantry/how-long-does-canned-food-last/pin.jpg
/shelf-life/pantry/how-long-does-canned-food-last/,/shelf-life/pantry/how-long-does-canned-food-last/,shelfLife,og,og.jpg,1200,630,"food storage cans","Wide horizontal editorial food photograph, food storage cans in a clear airtight glass container on a natural wood pantry shelf, surrounded by organized jars and canisters, balanced composition centered on the food, ultra realistic editorial food photography, bright natural window light, white modern kitchen, premium magazine quality, 85mm lens, shallow depth of field, highly detailed texture, no people, no text, no logos, no watermarks, no AI artifacts, no cartoon, no illustration","Food storage cans stored in an airtight glass container on a pantry shelf","","Social share asset (1200×630) — not rendered on page",/images/source/shelf-life/pantry/how-long-does-canned-food-last/og.jpg
/shelf-life/pantry/how-long-does-coffee-last/,/shelf-life/pantry/how-long-does-coffee-last/,shelfLife,hero,hero.jpg,1600,900,"whole coffee beans","Featured hero image, whole coffee beans in a clear airtight glass container on a natural wood pantry shelf, surrounded by organized jars and canisters, ultra realistic editorial food photography, bright natural window light, white modern kitchen, premium magazine quality, 85mm lens, shallow depth of field, highly detailed texture, no people, no text, no logos, no watermarks, no AI artifacts, no cartoon, no illustration","Whole coffee beans stored in an airtight glass container on a pantry shelf","Airtight storage keeps whole coffee beans fresh for its full shelf life.","Hero — immediately below the H1",/images/source/shelf-life/pantry/how-long-does-coffee-last/hero.jpg
/shelf-life/pantry/how-long-does-coffee-last/,/shelf-life/pantry/how-long-does-coffee-last/,shelfLife,support,support.jpg,1200,675,"whole coffee beans","Detail shot, whole coffee beans in a clear airtight glass container on a natural wood pantry shelf, surrounded by organized jars and canisters, tight crop on the storage detail, ultra realistic editorial food photography, bright natural window light, white modern kitchen, premium magazine quality, 85mm lens, shallow depth of field, highly detailed texture, no people, no text, no logos, no watermarks, no AI artifacts, no cartoon, no illustration","Whole coffee beans stored in an airtight glass container on a pantry shelf — supporting storage detail","Detail: whole coffee beans in airtight storage.","Supporting — after the storage table (shelf-life) or how-to steps (guides)",/images/source/shelf-life/pantry/how-long-does-coffee-last/support.jpg
/shelf-life/pantry/how-long-does-coffee-last/,/shelf-life/pantry/how-long-does-coffee-last/,shelfLife,pin,pin.jpg,1000,1500,"whole coffee beans","Vertical editorial food photograph, whole coffee beans in a clear airtight glass container on a natural wood pantry shelf, surrounded by organized jars and canisters, minimalist composition with clean negative space in the upper third for a title overlay, ultra realistic editorial food photography, bright natural window light, white modern kitchen, premium magazine quality, 85mm lens, shallow depth of field, highly detailed texture, no people, no text, no logos, no watermarks, no AI artifacts, no cartoon, no illustration","Whole coffee beans stored in an airtight glass container on a pantry shelf","","Dedicated Pinterest asset (1000×1500) — not rendered on page",/images/source/shelf-life/pantry/how-long-does-coffee-last/pin.jpg
/shelf-life/pantry/how-long-does-coffee-last/,/shelf-life/pantry/how-long-does-coffee-last/,shelfLife,og,og.jpg,1200,630,"whole coffee beans","Wide horizontal editorial food photograph, whole coffee beans in a clear airtight glass container on a natural wood pantry shelf, surrounded by organized jars and canisters, balanced composition centered on the food, ultra realistic editorial food photography, bright natural window light, white modern kitchen, premium magazine quality, 85mm lens, shallow depth of field, highly detailed texture, no people, no text, no logos, no watermarks, no AI artifacts, no cartoon, no illustration","Whole coffee beans stored in an airtight glass container on a pantry shelf","","Social share asset (1200×630) — not rendered on page",/images/source/shelf-life/pantry/how-long-does-coffee-last/og.jpg
/shelf-life/pantry/how-long-does-cooked-rice-last/,/shelf-life/pantry/how-long-does-cooked-rice-last/,shelfLife,hero,hero.jpg,1600,900,"steamed rice in a covered glass bowl","Featured hero image, steamed rice in a covered glass bowl in a clear airtight glass container on a natural wood pantry shelf, surrounded by organized jars and canisters, ultra realistic editorial food photography, bright natural window light, white modern kitchen, premium magazine quality, 85mm lens, shallow depth of field, highly detailed texture, no people, no text, no logos, no watermarks, no AI artifacts, no cartoon, no illustration","Steamed rice in a covered glass bowl stored in an airtight glass container on a pantry shelf","Airtight storage keeps steamed rice in a covered glass bowl fresh for its full shelf life.","Hero — immediately below the H1",/images/source/shelf-life/pantry/how-long-does-cooked-rice-last/hero.jpg
/shelf-life/pantry/how-long-does-cooked-rice-last/,/shelf-life/pantry/how-long-does-cooked-rice-last/,shelfLife,support,support.jpg,1200,675,"steamed rice in a covered glass bowl","Detail shot, steamed rice in a covered glass bowl in a clear airtight glass container on a natural wood pantry shelf, surrounded by organized jars and canisters, tight crop on the storage detail, ultra realistic editorial food photography, bright natural window light, white modern kitchen, premium magazine quality, 85mm lens, shallow depth of field, highly detailed texture, no people, no text, no logos, no watermarks, no AI artifacts, no cartoon, no illustration","Steamed rice in a covered glass bowl stored in an airtight glass container on a pantry shelf — supporting storage detail","Detail: steamed rice in a covered glass bowl in airtight storage.","Supporting — after the storage table (shelf-life) or how-to steps (guides)",/images/source/shelf-life/pantry/how-long-does-cooked-rice-last/support.jpg
/shelf-life/pantry/how-long-does-cooked-rice-last/,/shelf-life/pantry/how-long-does-cooked-rice-last/,shelfLife,pin,pin.jpg,1000,1500,"steamed rice in a covered glass bowl","Vertical editorial food photograph, steamed rice in a covered glass bowl in a clear airtight glass container on a natural wood pantry shelf, surrounded by organized jars and canisters, minimalist composition with clean negative space in the upper third for a title overlay, ultra realistic editorial food photography, bright natural window light, white modern kitchen, premium magazine quality, 85mm lens, shallow depth of field, highly detailed texture, no people, no text, no logos, no watermarks, no AI artifacts, no cartoon, no illustration","Steamed rice in a covered glass bowl stored in an airtight glass container on a pantry shelf","","Dedicated Pinterest asset (1000×1500) — not rendered on page",/images/source/shelf-life/pantry/how-long-does-cooked-rice-last/pin.jpg
/shelf-life/pantry/how-long-does-cooked-rice-last/,/shelf-life/pantry/how-long-does-cooked-rice-last/,shelfLife,og,og.jpg,1200,630,"steamed rice in a covered glass bowl","Wide horizontal editorial food photograph, steamed rice in a covered glass bowl in a clear airtight glass container on a natural wood pantry shelf, surrounded by organized jars and canisters, balanced composition centered on the food, ultra realistic editorial food photography, bright natural window light, white modern kitchen, premium magazine quality, 85mm lens, shallow depth of field, highly detailed texture, no people, no text, no logos, no watermarks, no AI artifacts, no cartoon, no illustration","Steamed rice in a covered glass bowl stored in an airtight glass container on a pantry shelf","","Social share asset (1200×630) — not rendered on page",/images/source/shelf-life/pantry/how-long-does-cooked-rice-last/og.jpg
/shelf-life/pantry/how-long-does-flour-last/,/shelf-life/pantry/how-long-does-flour-last/,shelfLife,hero,hero.jpg,1600,900,"all-purpose flour","Featured hero image, all-purpose flour in a clear airtight glass container on a natural wood pantry shelf, surrounded by organized jars and canisters, ultra realistic editorial food photography, bright natural window light, white modern kitchen, premium magazine quality, 85mm lens, shallow depth of field, highly detailed texture, no people, no text, no logos, no watermarks, no AI artifacts, no cartoon, no illustration","All-purpose flour stored in an airtight glass container on a pantry shelf","Airtight storage keeps all-purpose flour fresh for its full shelf life.","Hero — immediately below the H1",/images/source/shelf-life/pantry/how-long-does-flour-last/hero.jpg
/shelf-life/pantry/how-long-does-flour-last/,/shelf-life/pantry/how-long-does-flour-last/,shelfLife,support,support.jpg,1200,675,"all-purpose flour","Detail shot, all-purpose flour in a clear airtight glass container on a natural wood pantry shelf, surrounded by organized jars and canisters, tight crop on the storage detail, ultra realistic editorial food photography, bright natural window light, white modern kitchen, premium magazine quality, 85mm lens, shallow depth of field, highly detailed texture, no people, no text, no logos, no watermarks, no AI artifacts, no cartoon, no illustration","All-purpose flour stored in an airtight glass container on a pantry shelf — supporting storage detail","Detail: all-purpose flour in airtight storage.","Supporting — after the storage table (shelf-life) or how-to steps (guides)",/images/source/shelf-life/pantry/how-long-does-flour-last/support.jpg
/shelf-life/pantry/how-long-does-flour-last/,/shelf-life/pantry/how-long-does-flour-last/,shelfLife,pin,pin.jpg,1000,1500,"all-purpose flour","Vertical editorial food photograph, all-purpose flour in a clear airtight glass container on a natural wood pantry shelf, surrounded by organized jars and canisters, minimalist composition with clean negative space in the upper third for a title overlay, ultra realistic editorial food photography, bright natural window light, white modern kitchen, premium magazine quality, 85mm lens, shallow depth of field, highly detailed texture, no people, no text, no logos, no watermarks, no AI artifacts, no cartoon, no illustration","All-purpose flour stored in an airtight glass container on a pantry shelf","","Dedicated Pinterest asset (1000×1500) — not rendered on page",/images/source/shelf-life/pantry/how-long-does-flour-last/pin.jpg
/shelf-life/pantry/how-long-does-flour-last/,/shelf-life/pantry/how-long-does-flour-last/,shelfLife,og,og.jpg,1200,630,"all-purpose flour","Wide horizontal editorial food photograph, all-purpose flour in a clear airtight glass container on a natural wood pantry shelf, surrounded by organized jars and canisters, balanced composition centered on the food, ultra realistic editorial food photography, bright natural window light, white modern kitchen, premium magazine quality, 85mm lens, shallow depth of field, highly detailed texture, no people, no text, no logos, no watermarks, no AI artifacts, no cartoon, no illustration","All-purpose flour stored in an airtight glass container on a pantry shelf","","Social share asset (1200×630) — not rendered on page",/images/source/shelf-life/pantry/how-long-does-flour-last/og.jpg
/shelf-life/pantry/how-long-does-honey-last/,/shelf-life/pantry/how-long-does-honey-last/,shelfLife,hero,hero.jpg,1600,900,"a jar of golden honey","Featured hero image, a jar of golden honey in a clear airtight glass container on a natural wood pantry shelf, surrounded by organized jars and canisters, ultra realistic editorial food photography, bright natural window light, white modern kitchen, premium magazine quality, 85mm lens, shallow depth of field, highly detailed texture, no people, no text, no logos, no watermarks, no AI artifacts, no cartoon, no illustration","A jar of golden honey stored in an airtight glass container on a pantry shelf","Airtight storage keeps a jar of golden honey fresh for its full shelf life.","Hero — immediately below the H1",/images/source/shelf-life/pantry/how-long-does-honey-last/hero.jpg
/shelf-life/pantry/how-long-does-honey-last/,/shelf-life/pantry/how-long-does-honey-last/,shelfLife,support,support.jpg,1200,675,"a jar of golden honey","Detail shot, a jar of golden honey in a clear airtight glass container on a natural wood pantry shelf, surrounded by organized jars and canisters, tight crop on the storage detail, ultra realistic editorial food photography, bright natural window light, white modern kitchen, premium magazine quality, 85mm lens, shallow depth of field, highly detailed texture, no people, no text, no logos, no watermarks, no AI artifacts, no cartoon, no illustration","A jar of golden honey stored in an airtight glass container on a pantry shelf — supporting storage detail","Detail: a jar of golden honey in airtight storage.","Supporting — after the storage table (shelf-life) or how-to steps (guides)",/images/source/shelf-life/pantry/how-long-does-honey-last/support.jpg
/shelf-life/pantry/how-long-does-honey-last/,/shelf-life/pantry/how-long-does-honey-last/,shelfLife,pin,pin.jpg,1000,1500,"a jar of golden honey","Vertical editorial food photograph, a jar of golden honey in a clear airtight glass container on a natural wood pantry shelf, surrounded by organized jars and canisters, minimalist composition with clean negative space in the upper third for a title overlay, ultra realistic editorial food photography, bright natural window light, white modern kitchen, premium magazine quality, 85mm lens, shallow depth of field, highly detailed texture, no people, no text, no logos, no watermarks, no AI artifacts, no cartoon, no illustration","A jar of golden honey stored in an airtight glass container on a pantry shelf","","Dedicated Pinterest asset (1000×1500) — not rendered on page",/images/source/shelf-life/pantry/how-long-does-honey-last/pin.jpg
/shelf-life/pantry/how-long-does-honey-last/,/shelf-life/pantry/how-long-does-honey-last/,shelfLife,og,og.jpg,1200,630,"a jar of golden honey","Wide horizontal editorial food photograph, a jar of golden honey in a clear airtight glass container on a natural wood pantry shelf, surrounded by organized jars and canisters, balanced composition centered on the food, ultra realistic editorial food photography, bright natural window light, white modern kitchen, premium magazine quality, 85mm lens, shallow depth of field, highly detailed texture, no people, no text, no logos, no watermarks, no AI artifacts, no cartoon, no illustration","A jar of golden honey stored in an airtight glass container on a pantry shelf","","Social share asset (1200×630) — not rendered on page",/images/source/shelf-life/pantry/how-long-does-honey-last/og.jpg
/shelf-life/pantry/how-long-does-pasta-last/,/shelf-life/pantry/how-long-does-pasta-last/,shelfLife,hero,hero.jpg,1600,900,"dried pasta","Featured hero image, dried pasta in a clear airtight glass container on a natural wood pantry shelf, surrounded by organized jars and canisters, ultra realistic editorial food photography, bright natural window light, white modern kitchen, premium magazine quality, 85mm lens, shallow depth of field, highly detailed texture, no people, no text, no logos, no watermarks, no AI artifacts, no cartoon, no illustration","Dried pasta stored in an airtight glass container on a pantry shelf","Airtight storage keeps dried pasta fresh for its full shelf life.","Hero — immediately below the H1",/images/source/shelf-life/pantry/how-long-does-pasta-last/hero.jpg
/shelf-life/pantry/how-long-does-pasta-last/,/shelf-life/pantry/how-long-does-pasta-last/,shelfLife,support,support.jpg,1200,675,"dried pasta","Detail shot, dried pasta in a clear airtight glass container on a natural wood pantry shelf, surrounded by organized jars and canisters, tight crop on the storage detail, ultra realistic editorial food photography, bright natural window light, white modern kitchen, premium magazine quality, 85mm lens, shallow depth of field, highly detailed texture, no people, no text, no logos, no watermarks, no AI artifacts, no cartoon, no illustration","Dried pasta stored in an airtight glass container on a pantry shelf — supporting storage detail","Detail: dried pasta in airtight storage.","Supporting — after the storage table (shelf-life) or how-to steps (guides)",/images/source/shelf-life/pantry/how-long-does-pasta-last/support.jpg
/shelf-life/pantry/how-long-does-pasta-last/,/shelf-life/pantry/how-long-does-pasta-last/,shelfLife,pin,pin.jpg,1000,1500,"dried pasta","Vertical editorial food photograph, dried pasta in a clear airtight glass container on a natural wood pantry shelf, surrounded by organized jars and canisters, minimalist composition with clean negative space in the upper third for a title overlay, ultra realistic editorial food photography, bright natural window light, white modern kitchen, premium magazine quality, 85mm lens, shallow depth of field, highly detailed texture, no people, no text, no logos, no watermarks, no AI artifacts, no cartoon, no illustration","Dried pasta stored in an airtight glass container on a pantry shelf","","Dedicated Pinterest asset (1000×1500) — not rendered on page",/images/source/shelf-life/pantry/how-long-does-pasta-last/pin.jpg
/shelf-life/pantry/how-long-does-pasta-last/,/shelf-life/pantry/how-long-does-pasta-last/,shelfLife,og,og.jpg,1200,630,"dried pasta","Wide horizontal editorial food photograph, dried pasta in a clear airtight glass container on a natural wood pantry shelf, surrounded by organized jars and canisters, balanced composition centered on the food, ultra realistic editorial food photography, bright natural window light, white modern kitchen, premium magazine quality, 85mm lens, shallow depth of field, highly detailed texture, no people, no text, no logos, no watermarks, no AI artifacts, no cartoon, no illustration","Dried pasta stored in an airtight glass container on a pantry shelf","","Social share asset (1200×630) — not rendered on page",/images/source/shelf-life/pantry/how-long-does-pasta-last/og.jpg
/shelf-life/pantry/how-long-does-rice-last/,/shelf-life/pantry/how-long-does-rice-last/,shelfLife,hero,hero.jpg,1600,900,"white rice","Featured hero image, white rice in a clear airtight glass container on a natural wood pantry shelf, surrounded by organized jars and canisters, ultra realistic editorial food photography, bright natural window light, white modern kitchen, premium magazine quality, 85mm lens, shallow depth of field, highly detailed texture, no people, no text, no logos, no watermarks, no AI artifacts, no cartoon, no illustration","White rice stored in an airtight glass container on a pantry shelf","Airtight storage keeps white rice fresh for its full shelf life.","Hero — immediately below the H1",/images/source/shelf-life/pantry/how-long-does-rice-last/hero.jpg
/shelf-life/pantry/how-long-does-rice-last/,/shelf-life/pantry/how-long-does-rice-last/,shelfLife,support,support.jpg,1200,675,"white rice","Detail shot, white rice in a clear airtight glass container on a natural wood pantry shelf, surrounded by organized jars and canisters, tight crop on the storage detail, ultra realistic editorial food photography, bright natural window light, white modern kitchen, premium magazine quality, 85mm lens, shallow depth of field, highly detailed texture, no people, no text, no logos, no watermarks, no AI artifacts, no cartoon, no illustration","White rice stored in an airtight glass container on a pantry shelf — supporting storage detail","Detail: white rice in airtight storage.","Supporting — after the storage table (shelf-life) or how-to steps (guides)",/images/source/shelf-life/pantry/how-long-does-rice-last/support.jpg
/shelf-life/pantry/how-long-does-rice-last/,/shelf-life/pantry/how-long-does-rice-last/,shelfLife,pin,pin.jpg,1000,1500,"white rice","Vertical editorial food photograph, white rice in a clear airtight glass container on a natural wood pantry shelf, surrounded by organized jars and canisters, minimalist composition with clean negative space in the upper third for a title overlay, ultra realistic editorial food photography, bright natural window light, white modern kitchen, premium magazine quality, 85mm lens, shallow depth of field, highly detailed texture, no people, no text, no logos, no watermarks, no AI artifacts, no cartoon, no illustration","White rice stored in an airtight glass container on a pantry shelf","","Dedicated Pinterest asset (1000×1500) — not rendered on page",/images/source/shelf-life/pantry/how-long-does-rice-last/pin.jpg
/shelf-life/pantry/how-long-does-rice-last/,/shelf-life/pantry/how-long-does-rice-last/,shelfLife,og,og.jpg,1200,630,"white rice","Wide horizontal editorial food photograph, white rice in a clear airtight glass container on a natural wood pantry shelf, surrounded by organized jars and canisters, balanced composition centered on the food, ultra realistic editorial food photography, bright natural window light, white modern kitchen, premium magazine quality, 85mm lens, shallow depth of field, highly detailed texture, no people, no text, no logos, no watermarks, no AI artifacts, no cartoon, no illustration","White rice stored in an airtight glass container on a pantry shelf","","Social share asset (1200×630) — not rendered on page",/images/source/shelf-life/pantry/how-long-does-rice-last/og.jpg
/shelf-life/pantry/,/shelf-life/pantry/,category,hero,hero.jpg,1600,900,"pantry staples","Featured hero image, pantry staples a tidy arrangement of pantry staples in a bright modern kitchen pantry, ultra realistic editorial food photography, bright natural window light, white modern kitchen, premium magazine quality, 85mm lens, shallow depth of field, highly detailed texture, no people, no text, no logos, no watermarks, no AI artifacts, no cartoon, no illustration","Pantry staples arranged in a bright, organized pantry","","Hero — immediately below the H1",/images/source/shelf-life/pantry/hero.jpg
/shelf-life/pantry/,/shelf-life/pantry/,category,pin,pin.jpg,1000,1500,"pantry staples","Vertical editorial food photograph, pantry staples a tidy arrangement of pantry staples in a bright modern kitchen pantry, minimalist composition with clean negative space in the upper third for a title overlay, ultra realistic editorial food photography, bright natural window light, white modern kitchen, premium magazine quality, 85mm lens, shallow depth of field, highly detailed texture, no people, no text, no logos, no watermarks, no AI artifacts, no cartoon, no illustration","Pantry staples arranged in a bright, organized pantry","","Dedicated Pinterest asset (1000×1500) — not rendered on page",/images/source/shelf-life/pantry/pin.jpg
/shelf-life/pantry/,/shelf-life/pantry/,category,og,og.jpg,1200,630,"pantry staples","Wide horizontal editorial food photograph, pantry staples a tidy arrangement of pantry staples in a bright modern kitchen pantry, balanced composition centered on the food, ultra realistic editorial food photography, bright natural window light, white modern kitchen, premium magazine quality, 85mm lens, shallow depth of field, highly detailed texture, no people, no text, no logos, no watermarks, no AI artifacts, no cartoon, no illustration","Pantry staples arranged in a bright, organized pantry","","Social share asset (1200×630) — not rendered on page",/images/source/shelf-life/pantry/og.jpg
/shelf-life/produce/how-long-does-apples-last/,/shelf-life/produce/how-long-does-apples-last/,shelfLife,hero,hero.jpg,1600,900,"crisp apples","Featured hero image, crisp apples in a clear airtight glass container on a natural wood pantry shelf, surrounded by organized jars and canisters, ultra realistic editorial food photography, bright natural window light, white modern kitchen, premium magazine quality, 85mm lens, shallow depth of field, highly detailed texture, no people, no text, no logos, no watermarks, no AI artifacts, no cartoon, no illustration","Crisp apples stored in an airtight glass container on a pantry shelf","Airtight storage keeps crisp apples fresh for its full shelf life.","Hero — immediately below the H1",/images/source/shelf-life/produce/how-long-does-apples-last/hero.jpg
/shelf-life/produce/how-long-does-apples-last/,/shelf-life/produce/how-long-does-apples-last/,shelfLife,support,support.jpg,1200,675,"crisp apples","Detail shot, crisp apples in a clear airtight glass container on a natural wood pantry shelf, surrounded by organized jars and canisters, tight crop on the storage detail, ultra realistic editorial food photography, bright natural window light, white modern kitchen, premium magazine quality, 85mm lens, shallow depth of field, highly detailed texture, no people, no text, no logos, no watermarks, no AI artifacts, no cartoon, no illustration","Crisp apples stored in an airtight glass container on a pantry shelf — supporting storage detail","Detail: crisp apples in airtight storage.","Supporting — after the storage table (shelf-life) or how-to steps (guides)",/images/source/shelf-life/produce/how-long-does-apples-last/support.jpg
/shelf-life/produce/how-long-does-apples-last/,/shelf-life/produce/how-long-does-apples-last/,shelfLife,pin,pin.jpg,1000,1500,"crisp apples","Vertical editorial food photograph, crisp apples in a clear airtight glass container on a natural wood pantry shelf, surrounded by organized jars and canisters, minimalist composition with clean negative space in the upper third for a title overlay, ultra realistic editorial food photography, bright natural window light, white modern kitchen, premium magazine quality, 85mm lens, shallow depth of field, highly detailed texture, no people, no text, no logos, no watermarks, no AI artifacts, no cartoon, no illustration","Crisp apples stored in an airtight glass container on a pantry shelf","","Dedicated Pinterest asset (1000×1500) — not rendered on page",/images/source/shelf-life/produce/how-long-does-apples-last/pin.jpg
